10/11/2025 11:48:35 am Analyzing: SetLightColor
10/11/2025 11:48:35 am Analyzing: SetLightIntensity
10/11/2025 11:48:35 am Analyzing: SetMaterialColor
10/11/2025 11:48:35 am Analyzing: SetParticleRate
10/11/2025 11:48:35 am Analyzing: SetVolume
10/11/2025 11:48:35 am Analyzing: ShowMessageFromList
10/11/2025 11:48:35 am Analyzing: SpawnFromList
10/11/2025 11:48:35 am Analyzing: SpawnObject
10/11/2025 11:48:35 am Analyzing: StickToObject
10/11/2025 11:48:35 am Analyzing: TeleportPlayer
10/11/2025 11:48:35 am Analyzing: ToggleInterface
10/11/2025 11:48:35 am Analyzing: ToggleLight
10/11/2025 11:48:35 am Analyzing: ToggleParticle
10/11/2025 11:48:35 am Analyzing: ToggleRay
10/11/2025 11:48:35 am Analyzing: ToggleVisibility
10/11/2025 11:48:35 am Analyzing: TranslateObject
10/11/2025 11:48:35 am Analyzing: VibrateController
10/11/2025 11:48:35 am Analyzing: OnButtonPress
10/11/2025 11:48:35 am Analyzing: OnCollision
10/11/2025 11:48:35 am Analyzing: OnJoystickMove
10/11/2025 11:48:35 am Analyzing: OnPull
10/11/2025 11:48:35 am Analyzing: OnSceneLoad
10/11/2025 11:48:35 am Analyzing: OnTilt
10/11/2025 11:48:35 am Analyzing: OnTimedInterval
10/11/2025 11:48:35 am Analyzing: OnTrigger
10/11/2025 11:48:35 am Analyzing: OnVelocity
10/11/2025 11:48:35 am Analyzing: XRButton
10/11/2025 11:48:35 am Analyzing: XRJoystick
10/11/2025 11:48:35 am Analyzing: XRKnob
10/11/2025 11:48:35 am Analyzing: XRLever
10/11/2025 11:48:35 am Analyzing: XRSlider
10/11/2025 11:48:35 am Analyzing: DisplayFPS
10/11/2025 11:48:35 am Analyzing: Notes
10/11/2025 11:48:35 am Analyzing: TeleportAnchorWithFade
10/11/2025 11:48:35 am Analyzing: TeleportAreaWithFade
10/11/2025 11:48:35 am Analyzing: XRButtonEditor
10/11/2025 11:48:35 am Analyzing: XRJoystickEditor
10/11/2025 11:48:35 am Analyzing: XRKnobEditor
10/11/2025 11:48:35 am Analyzing: XRLeverEditor
10/11/2025 11:48:35 am Analyzing: XRSliderEditor
10/11/2025 11:48:35 am Analyzing: clock
10/11/2025 11:48:35 am Done!
10/11/2025 11:48:35 am Done!
10/11/2025 11:48:35 am Analysis Done!
10/11/2025 11:48:35 am Saving results to CodeStructure.json...
10/11/2025 11:48:35 am Done!
